time,side_mid_sensor_1,side_mid_sensor_2,side_upper_sensor_1,side_upper_sensor_2,top_sensor_1,top_sensor_2,top_edge_sensor_1,top_edge_sensor_2
2.55479E-05,2.83657E-11,2.7856E-10,6.1024E-09,2.40611E-09,-2.68202E-08,-8.97213E-10,1.18876E-08,4.56691E-09
2.55839E-05,3.76951E-11,2.88316E-10,6.09748E-09,2.48554E-09,-2.69315E-08,-8.64001E-10,1.18793E-08,4.72074E-09
2.56198E-05,5.12019E-11,3.04625E-10,6.0845E-09,2.56507E-09,-2.7025E-08,-8.31737E-10,1.18899E-08,4.86883E-09
2.56558E-05,6.65877E-11,3.26616E-10,6.06751E-09,2.64447E-09,-2.71005E-08,-8.01763E-10,1.1921E-08,5.01124E-09
2.56918E-05,8.03739E-11,3.52093E-10,6.05092E-09,2.7223E-09,-2.71584E-08,-7.73651E-10,1.19703E-08,5.14697E-09
2.57277E-05,8.88576E-11,3.77467E-10,6.03884E-09,2.79663E-09,-2.7199E-08,-7.4585E-10,1.20336E-08,5.27487E-09
2.57637E-05,8.93041E-11,3.98279E-10,6.03444E-09,2.86597E-09,-2.72232E-08,-7.16872E-10,1.21054E-08,5.39456E-09
2.57997E-05,8.0889E-11,4.10295E-10,6.03954E-09,2.92974E-09,-2.72331E-08,-6.86431E-10,1.21801E-08,5.50703E-09
2.58357E-05,6.50045E-11,4.10883E-10,6.05435E-09,2.98836E-09,-2.72323E-08,-6.55995E-10,1.2253E-08,5.61448E-09
2.58716E-05,4.48148E-11,4.00141E-10,6.07761E-09,3.04269E-09,-2.72266E-08,-6.28435E-10,1.23203E-08,5.71948E-09
2.59076E-05,2.42668E-11,3.81303E-10,6.10692E-09,3.09333E-09,-2.72232E-08,-6.06908E-10,1.23788E-08,5.82369E-09
2.59436E-05,6.98133E-12,3.6014E-10,6.13923E-09,3.14002E-09,-2.72308E-08,-5.93444E-10,1.24258E-08,5.92672E-09
2.59796E-05,-4.53503E-12,3.43477E-10,6.17126E-09,3.18151E-09,-2.72574E-08,-5.87853E-10,1.24589E-08,6.02554E-09
2.60155E-05,-9.10224E-12,3.37263E-10,6.19991E-09,3.21602E-09,-2.73092E-08,-5.87461E-10,1.24759E-08,6.11477E-09
2.60515E-05,-6.54524E-12,3.44869E-10,6.22264E-09,3.24196E-09,-2.7389E-08,-5.87804E-10,1.24755E-08,6.18779E-09
2.60875E-05,2.86259E-12,3.66194E-10,6.23774E-09,3.2587E-09,-2.74948E-08,-5.84034E-10,1.2458E-08,6.23826E-09
2.61234E-05,1.87978E-11,3.97862E-10,6.24465E-09,3.26682E-09,-2.7619E-08,-5.72455E-10,1.24258E-08,6.26162E-09
2.61594E-05,4.08514E-11,4.34395E-10,6.2442E-09,3.26789E-09,-2.77497E-08,-5.51586E-10,1.23839E-08,6.25599E-09
2.61954E-05,6.80548E-11,4.69877E-10,6.2387E-09,3.26369E-09,-2.78716E-08,-5.22355E-10,1.23396E-08,6.22233E-09
2.62314E-05,9.82481E-11,4.99497E-10,6.23165E-09,3.25531E-09,-2.79689E-08,-4.87396E-10,1.23011E-08,6.16395E-09
2.62673E-05,1.27727E-10,5.20439E-10,6.22713E-09,3.24258E-09,-2.80281E-08,-4.49822E-10,1.22769E-08,6.0856E-09
2.63033E-05,1.51535E-10,5.31933E-10,6.22881E-09,3.22405E-09,-2.80409E-08,-4.12E-10,1.22733E-08,5.99262E-09
2.63393E-05,1.645E-10,5.34626E-10,6.23885E-09,3.19766E-09,-2.80062E-08,-3.74864E-10,1.22931E-08,5.89024E-09
2.63753E-05,1.62752E-10,5.2971E-10,6.25694E-09,3.16165E-09,-2.79309E-08,-3.3798E-10,1.23348E-08,5.78329E-09
2.64112E-05,1.45177E-10,5.18264E-10,6.28003E-09,3.11544E-09,-2.78285E-08,-3.00261E-10,1.23925E-08,5.67598E-09
2.64472E-05,1.14209E-10,5.01116E-10,6.30276E-09,3.05998E-09,-2.77175E-08,-2.60908E-10,1.2457E-08,5.57164E-09
2.64832E-05,7.55588E-11,4.79188E-10,6.31875E-09,2.99739E-09,-2.7617E-08,-2.20117E-10,1.25174E-08,5.47216E-09
2.65191E-05,3.6866E-11,4.54042E-10,6.32235E-09,2.93005E-09,-2.75437E-08,-1.79198E-10,1.25638E-08,5.37743E-09
2.65551E-05,5.69288E-12,4.28203E-10,6.31042E-09,2.85958E-09,-2.75087E-08,-1.40055E-10,1.25889E-08,5.28474E-09
2.65911E-05,-1.24701E-11,4.04937E-10,6.28348E-09,2.78615E-09,-2.75154E-08,-1.04303E-10,1.25902E-08,5.18872E-09
2.66271E-05,-1.55031E-11,3.87461E-10,6.24588E-09,2.70845E-09,-2.75593E-08,-7.24221E-11,1.25698E-08,5.08198E-09
2.6663E-05,-4.85156E-12,3.77839E-10,6.20485E-09,2.62436E-09,-2.76292E-08,-4.33484E-11,1.25339E-08,4.95651E-09
2.6699E-05,1.53695E-11,3.76045E-10,6.16864E-09,2.532E-09,-2.77102E-08,-1.46745E-11,1.24909E-08,4.80543E-09
2.6735E-05,3.9942E-11,3.7964E-10,6.14447E-09,2.43072E-09,-2.7786E-08,1.66578E-11,1.24492E-08,4.62475E-09
2.67709E-05,6.41521E-11,3.84284E-10,6.1367E-09,2.32153E-09,-2.78428E-08,5.34879E-11,1.24149E-08,4.41449E-09
2.68069E-05,8.48571E-11,3.84974E-10,6.14594E-09,2.2069E-09,-2.7871E-08,9.77742E-11,1.23907E-08,4.17883E-09
2.68429E-05,1.00719E-10,3.77577E-10,6.16925E-09,2.08986E-09,-2.78664E-08,1.50385E-10,1.23758E-08,3.92525E-09
2.68789E-05,1.11688E-10,3.60101E-10,6.20129E-09,1.97305E-09,-2.78305E-08,2.11362E-10,1.23667E-08,3.66305E-09
2.69148E-05,1.18132E-10,3.33252E-10,6.23596E-09,1.85794E-09,-2.77688E-08,2.80443E-10,1.23592E-08,3.4016E-09
2.69508E-05,1.20108E-10,3.001E-10,6.26796E-09,1.74471E-09,-2.76895E-08,3.57531E-10,1.23503E-08,3.14892E-09
2.69868E-05,1.17141E-10,2.65025E-10,6.29376E-09,1.63271E-09,-2.76012E-08,4.4284E-10,1.23393E-08,2.91087E-09
2.70228E-05,1.08596E-10,2.32381E-10,6.31175E-09,1.5213E-09,-2.75115E-08,5.3666E-10,1.23286E-08,2.69092E-09
2.70587E-05,9.44073E-11,2.05362E-10,6.32171E-09,1.41052E-09,-2.74259E-08,6.38874E-10,1.23224E-08,2.49035E-09
2.70947E-05,7.57574E-11,1.85439E-10,6.32385E-09,1.30134E-09,-2.73472E-08,7.48505E-10,1.23254E-08,2.30853E-09
2.71307E-05,5.53087E-11,1.72433E-10,6.31797E-09,1.19528E-09,-2.72761E-08,8.63587E-10,1.23403E-08,2.14309E-09
2.71666E-05,3.67986E-11,1.65063E-10,6.30309E-09,1.09355E-09,-2.72115E-08,9.81439E-10,1.23667E-08,1.98991E-09
2.72026E-05,2.40998E-11,1.61625E-10,6.27774E-09,9.96248E-10,-2.71509E-08,1.0993E-09,1.23998E-08,1.84324E-09
2.72386E-05,2.00889E-11,1.60502E-10,6.24077E-09,9.01892E-10,-2.70916E-08,1.21502E-09,1.24313E-08,1.696E-09
2.72746E-05,2.57505E-11,1.60352E-10,6.19233E-09,8.07702E-10,-2.70303E-08,1.32752E-09,1.2451E-08,1.54062E-09
2.73105E-05,3.98518E-11,1.6004E-10,6.13476E-09,7.10487E-10,-2.69641E-08,1.43681E-09,1.24491E-08,1.37028E-09
2.73465E-05,5.92856E-11,1.58513E-10,6.07279E-09,6.07809E-10,-2.68905E-08,1.5436E-09,1.24188E-08,1.18019E-09
2.73825E-05,7.993E-11,1.54814E-10,6.01305E-09,4.9892E-10,-2.68079E-08,1.64862E-09,1.23578E-08,9.68658E-10
2.74184E-05,9.76968E-11,1.48318E-10,5.96294E-09,3.85047E-10,-2.67164E-08,1.75212E-09,1.22693E-08,7.37416E-10
2.74544E-05,1.09422E-10,1.39083E-10,5.92899E-09,2.68871E-10,-2.66177E-08,1.85357E-09,1.21614E-08,4.91103E-10
2.74904E-05,1.13367E-10,1.28104E-10,5.9153E-09,1.53409E-10,-2.6516E-08,1.95183E-09,1.20447E-08,2.36037E-10
2.75264E-05,1.09284E-10,1.17236E-10,5.92233E-09,4.07568E-11,-2.64165E-08,2.04562E-09,1.19307E-08,-2.13494E-11
2.75623E-05,9.81752E-11,1.08703E-10,5.94642E-09,-6.88036E-11,-2.6325E-08,2.13397E-09,1.18285E-08,-2.75922E-10
2.75983E-05,8.19242E-11,1.04334E-10,5.98014E-09,-1.76972E-10,-2.62457E-08,2.21645E-09,1.17436E-08,-5.24722E-10
2.76343E-05,6.29796E-11,1.04813E-10,6.01351E-09,-2.86854E-10,-2.61801E-08,2.293E-09,1.16766E-08,-7.67173E-10
2.76703E-05,4.41211E-11,1.09302E-10,6.03574E-09,-4.01917E-10,-2.61261E-08,2.36347E-09,1.16239E-08,-1.00473E-09
2.77062E-05,2.8261E-11,1.1564E-10,6.03725E-09,-5.24923E-10,-2.60777E-08,2.42711E-09,1.15794E-08,-1.24028E-09
2.77422E-05,1.81735E-11,1.21114E-10,6.01162E-09,-6.57267E-10,-2.60267E-08,2.48232E-09,1.15366E-08,-1.47761E-09
2.77782E-05,1.60975E-11,1.23494E-10,5.95691E-09,-7.98877E-10,-2.59647E-08,2.52687E-09,1.14906E-08,-1.72105E-09
2.78141E-05,2.32574E-11,1.21915E-10,5.87625E-09,-9.48618E-10,-2.58855E-08,2.55857E-09,1.144E-08,-1.97526E-09
2.78501E-05,3.94584E-11,1.17225E-10,5.77745E-09,-1.10487E-09,-2.57867E-08,2.57621E-09,1.13863E-08,-2.24501E-09
2.78861E-05,6.29472E-11,1.11617E-10,5.67167E-09,-1.26597E-09,-2.56712E-08,2.5803E-09,1.13335E-08,-2.53457E-09
2.79221E-05,9.06681E-11,1.07686E-10,5.57151E-09,-1.43028E-09,-2.55462E-08,2.57339E-09,1.12857E-08,-2.84677E-09
2.7958E-05,1.18906E-10,1.07309E-10,5.48877E-09,-1.59599E-09,-2.54216E-08,2.55967E-09,1.12457E-08,-3.18186E-09
2.7994E-05,1.44138E-10,1.10803E-10,5.43244E-09,-1.7608E-09,-2.53083E-08,2.54398E-09,1.12132E-08,-3.53654E-09
2.803E-05,1.63824E-10,1.1672E-10,5.4074E-09,-1.92192E-09,-2.52152E-08,2.53066E-09,1.11848E-08,-3.90366E-09
2.8066E-05,1.76848E-10,1.22352E-10,5.41394E-09,-2.07638E-09,-2.51482E-08,2.52257E-09,1.11553E-08,-4.27273E-09
2.81019E-05,1.83492E-10,1.24706E-10,5.44825E-09,-2.22183E-09,-2.51097E-08,2.5206E-09,1.112E-08,-4.63147E-09
2.81379E-05,1.84955E-10,1.21508E-10,5.5036E-09,-2.35724E-09,-2.50984E-08,2.52412E-09,1.10772E-08,-4.9678E-09
2.81739E-05,1.82667E-10,1.11834E-10,5.57189E-09,-2.48335E-09,-2.51105E-08,2.53183E-09,1.103E-08,-5.27191E-09
2.82098E-05,1.77694E-10,9.61054E-11,5.64521E-09,-2.60236E-09,-2.514E-08,2.543E-09,1.09867E-08,-5.53763E-09
2.82458E-05,1.70495E-10,7.55354E-11,5.71693E-09,-2.71702E-09,-2.51798E-08,2.55841E-09,1.09597E-08,-5.76287E-09
2.82818E-05,1.61133E-10,5.13507E-11,5.7823E-09,-2.82924E-09,-2.52216E-08,2.58073E-09,1.0962E-08,-5.94906E-09
2.83178E-05,1.49829E-10,2.42087E-11,5.83859E-09,-2.93892E-09,-2.52562E-08,2.61415E-09,1.10047E-08,-6.09986E-09
2.83537E-05,1.37591E-10,-5.87134E-12,5.8848E-09,-3.04338E-09,-2.5274E-08,2.66334E-09,1.10932E-08,-6.21969E-09
2.83897E-05,1.26583E-10,-3.90224E-11,5.92132E-09,-3.13783E-09,-2.52656E-08,2.73213E-09,1.12258E-08,-6.31263E-09
2.84257E-05,1.20006E-10,-7.47407E-11,5.94959E-09,-3.2167E-09,-2.52233E-08,2.82235E-09,1.13943E-08,-6.38185E-09
2.84616E-05,1.21424E-10,-1.11231E-10,5.97191E-09,-3.27539E-09,-2.51428E-08,2.93312E-09,1.15852E-08,-6.42975E-09
2.84976E-05,1.33721E-10,-1.45298E-10,5.99137E-09,-3.31174E-09,-2.50241E-08,3.06092E-09,1.17833E-08,-6.45839E-09
2.85336E-05,1.58009E-10,-1.72968E-10,6.01166E-09,-3.32675E-09,-2.48721E-08,3.20026E-09,1.19748E-08,-6.46993E-09
2.85696E-05,1.92893E-10,-1.90692E-10,6.03673E-09,-3.32416E-09,-2.46963E-08,3.34479E-09,1.21491E-08,-6.4668E-09
2.86055E-05,2.34379E-10,-1.96672E-10,6.07019E-09,-3.30915E-09,-2.45084E-08,3.48853E-09,1.23003E-08,-6.4515E-09
2.86415E-05,2.76525E-10,-1.91772E-10,6.1145E-09,-3.28674E-09,-2.4321E-08,3.62674E-09,1.24259E-08,-6.42617E-09
2.86775E-05,3.1271E-10,-1.79565E-10,6.17023E-09,-3.26046E-09,-2.41442E-08,3.75648E-09,1.25263E-08,-6.39219E-09
2.87134E-05,3.37162E-10,-1.65433E-10,6.23545E-09,-3.23187E-09,-2.39846E-08,3.87652E-09,1.26018E-08,-6.35004E-09
2.87494E-05,3.46317E-10,-1.54972E-10,6.30566E-09,-3.20097E-09,-2.38439E-08,3.98697E-09,1.26524E-08,-6.29952E-09
2.87854E-05,3.39615E-10,-1.52288E-10,6.37428E-09,-3.16727E-09,-2.37189E-08,4.08878E-09,1.26763E-08,-6.24027E-09
2.88214E-05,3.19511E-10,-1.58789E-10,6.43359E-09,-3.13093E-09,-2.36031E-08,4.18327E-09,1.26711E-08,-6.17231E-09
2.88573E-05,2.90708E-10,-1.72915E-10,6.47603E-09,-3.09334E-09,-2.34871E-08,4.27189E-09,1.26348E-08,-6.09641E-09
2.88933E-05,2.58859E-10,-1.9087E-10,6.49541E-09,-3.05694E-09,-2.3361E-08,4.35633E-09,1.25672E-08,-6.01413E-09
2.89293E-05,2.29151E-10,-2.08061E-10,6.48785E-09,-3.02424E-09,-2.32148E-08,4.4386E-09,1.24709E-08,-5.9275E-09
2.89652E-05,2.05184E-10,-2.20664E-10,6.45215E-09,-2.9966E-09,-2.30396E-08,4.52119E-09,1.23512E-08,-5.83861E-09
2.90012E-05,1.88458E-10,-2.26756E-10,6.38967E-09,-2.97334E-09,-2.28277E-08,4.60694E-09,1.22157E-08,-5.74922E-09
2.90372E-05,1.78576E-10,-2.26622E-10,6.30362E-09,-2.95164E-09,-2.25732E-08,4.69851E-09,1.20722E-08,-5.66065E-09
2.90731E-05,1.73995E-10,-2.2224E-10,6.19833E-09,-2.92737E-09,-2.2272E-08,4.79764E-09,1.1927E-08,-5.57382E-09
2.91091E-05,1.73028E-10,-2.16212E-10,6.07842E-09,-2.89652E-09,-2.19229E-08,4.90433E-09,1.17834E-08,-5.48952E-09
2.91451E-05,1.7468E-10,-2.1066E-10,5.94831E-09,-2.85673E-09,-2.15275E-08,5.01622E-09,1.16405E-08,-5.4085E-09
2.91811E-05,1.79009E-10,-2.0651E-10,5.81206E-09,-2.80823E-09,-2.10913E-08,5.12857E-09,1.14937E-08,-5.33144E-09
2.9217E-05,1.86902E-10,-2.03431E-10,5.67335E-09,-2.75374E-09,-2.06231E-08,5.23479E-09,1.13354E-08,-5.25865E-09
2.9253E-05,1.99361E-10,-2.00349E-10,5.53569E-09,-2.6975E-09,-2.01349E-08,5.32767E-09,1.11573E-08,-5.18977E-09
2.9289E-05,2.16594E-10,-1.96237E-10,5.40235E-09,-2.64379E-09,-1.96398E-08,5.40086E-09,1.09526E-08,-5.12347E-09
2.93249E-05,2.37311E-10,-1.90791E-10,5.2762E-09,-2.59546E-09,-1.91503E-08,5.45021E-09,1.07176E-08,-5.05764E-09
2.93609E-05,2.58516E-10,-1.84657E-10,5.15927E-09,-2.55323E-09,-1.86755E-08,5.47464E-09,1.04532E-08,-4.98985E-09
2.93969E-05,2.75938E-10,-1.79144E-10,5.05226E-09,-2.51592E-09,-1.82194E-08,5.47618E-09,1.0165E-08,-4.91811E-09
2.94329E-05,2.85006E-10,-1.75563E-10,4.95418E-09,-2.48146E-09,-1.77795E-08,5.4592E-09,9.86201E-09,-4.84167E-09
2.94688E-05,2.82065E-10,-1.74522E-10,4.86235E-09,-2.44824E-09,-1.73473E-08,5.42926E-09,9.55527E-09,-4.7615E-09
2.95048E-05,2.65447E-10,-1.75514E-10,4.77282E-09,-2.4161E-09,-1.69106E-08,5.39166E-09,9.25565E-09,-4.68044E-09
2.95408E-05,2.36064E-10,-1.76981E-10,4.68111E-09,-2.38665E-09,-1.64561E-08,5.35049E-09,8.97202E-09,-4.60273E-09
2.95767E-05,1.97317E-10,-1.76854E-10,4.58321E-09,-2.36261E-09,-1.59734E-08,5.30819E-09,8.71005E-09,-4.53336E-09
2.96127E-05,1.54377E-10,-1.73314E-10,4.47635E-09,-2.34672E-09,-1.54573E-08,5.26574E-09,8.47166E-09,-4.47727E-09
2.96487E-05,1.13046E-10,-1.65473E-10,4.35946E-09,-2.34041E-09,-1.491E-08,5.22326E-09,8.25533E-09,-4.43875E-09
2.96846E-05,7.85345E-11,-1.53676E-10,4.23308E-09,-2.34317E-09,-1.43398E-08,5.18064E-09,8.05682E-09,-4.42103E-09
2.97206E-05,5.44794E-11,-1.39332E-10,4.09887E-09,-2.35257E-09,-1.3759E-08,5.13789E-09,7.87017E-09,-4.42611E-09
2.97566E-05,4.24096E-11,-1.24351E-10,3.95892E-09,-2.36518E-09,-1.31807E-08,5.09501E-09,7.68858E-09,-4.45467E-09
2.97926E-05,4.17162E-11,-1.10445E-10,3.81512E-09,-2.37783E-09,-1.26147E-08,5.05154E-09,7.5052E-09,-4.50586E-09
2.98285E-05,5.00375E-11,-9.85985E-11,3.66887E-09,-2.38874E-09,-1.20657E-08,5.00601E-09,7.31376E-09,-4.57704E-09
2.98645E-05,6.38904E-11,-8.88917E-11,3.52128E-09,-2.39801E-09,-1.15324E-08,4.95559E-09,7.10915E-09,-4.66355E-09
2.99005E-05,7.93685E-11,-8.07438E-11,3.37355E-09,-2.40735E-09,-1.10097E-08,4.89621E-09,6.88794E-09,-4.75872E-09
2.99364E-05,9.27766E-11,-7.34147E-11,3.22751E-09,-2.4191E-09,-1.04915E-08,4.82321E-09,6.64894E-09,-4.85433E-09
2.99724E-05,1.01135E-10,-6.6528E-11,3.08581E-09,-2.43515E-09,-9.97369E-09,4.73233E-09,6.39357E-09,-4.94165E-09
3.00084E-05,1.0253E-10,-6.0369E-11,2.95175E-09,-2.45605E-09,-9.45726E-09,4.62067E-09,6.12582E-09,-5.01286E-09
3.00444E-05,9.62929E-11,-5.58294E-11,2.82854E-09,-2.48082E-09,-8.9487E-09,4.48742E-09,5.85187E-09,-5.06262E-09
3.00803E-05,8.29875E-11,-5.40303E-11,2.71842E-09,-2.50747E-09,-8.45902E-09,4.33408E-09,5.57917E-09,-5.08925E-09
3.01163E-05,6.41816E-11,-5.57991E-11,2.62184E-09,-2.53385E-09,-8.00098E-09,4.16416E-09,5.31541E-09,-5.09523E-09
3.01523E-05,4.20071E-11,-6.12348E-11,2.53717E-09,-2.55861E-09,-7.58578E-09,3.98262E-09,5.06737E-09,-5.0868E-09
3.01882E-05,1.85925E-11,-6.95481E-11,2.46103E-09,-2.58163E-09,-7.22016E-09,3.79514E-09,4.84027E-09,-5.0727E-09
3.02242E-05,-4.48134E-12,-7.92367E-11,2.38919E-09,-2.6039E-09,-6.90455E-09,3.60752E-09,4.63743E-09,-5.06247E-09
3.02602E-05,-2.65078E-11,-8.85091E-11,2.31788E-09,-2.62684E-09,-6.63282E-09,3.4252E-09,4.4604E-09,-5.06464E-09
3.02961E-05,-4.76115E-11,-9.57679E-11,2.24488E-09,-2.65135E-09,-6.39347E-09,3.25285E-09,4.30939E-09,-5.08532E-09
3.03321E-05,-6.83042E-11,-9.99532E-11,2.17013E-09,-2.67723E-09,-6.17165E-09,3.09398E-09,4.18356E-09,-5.12737E-09
3.03681E-05,-8.87783E-11,-1.00623E-10,2.09562E-09,-2.70293E-09,-5.95175E-09,2.95043E-09,4.08122E-09,-5.19025E-09
3.04041E-05,-1.0822E-10,-9.77826E-11,2.02455E-09,-2.72607E-09,-5.71991E-09,2.82187E-09,3.99988E-09,-5.27033E-09
3.044E-05,-1.24475E-10,-9.15881E-11,1.96028E-09,-2.74424E-09,-5.46639E-09,2.70543E-09,3.93622E-09,-5.36154E-09
3.0476E-05,-1.34319E-10,-8.21072E-11,1.90524E-09,-2.75589E-09,-5.18742E-09,2.59582E-09,3.88641E-09,-5.45608E-09
3.0512E-05,-1.34354E-10,-6.92756E-11,1.86046E-09,-2.76078E-09,-4.88656E-09,2.48586E-09,3.84659E-09,-5.54514E-09
3.05479E-05,-1.22321E-10,-5.30825E-11,1.82565E-09,-2.75998E-09,-4.57497E-09,2.36763E-09,3.81375E-09,-5.61973E-09
3.05839E-05,-9.83692E-11,-3.3884E-11,1.79991E-09,-2.75522E-09,-4.27049E-09,2.23394E-09,3.78652E-09,-5.67155E-09
3.06199E-05,-6.57775E-11,-1.26644E-11,1.78253E-09,-2.74812E-09,-3.99502E-09,2.07959E-09,3.76555E-09,-5.69401E-09
3.06558E-05,-3.0743E-11,8.93282E-12,1.77368E-09,-2.73944E-09,-3.77052E-09,1.90236E-09,3.75329E-09,-5.68335E-09
3.06918E-05,-1.131E-12,2.88885E-11,1.77439E-09,-2.72883E-09,-3.61427E-09,1.70322E-09,3.75294E-09,-5.63954E-09
3.07278E-05,1.55362E-11,4.53397E-11,1.78596E-09,-2.71503E-09,-3.53453E-09,1.48591E-09,3.76705E-09,-5.56671E-09
3.07637E-05,1.4276E-11,5.71679E-11,1.80897E-09,-2.69652E-09,-3.52792E-09,1.25604E-09,3.79613E-09,-5.47282E-09
3.07997E-05,-5.68651E-12,6.43986E-11,1.84227E-09,-2.6722E-09,-3.57965E-09,1.02007E-09,3.83792E-09,-5.36858E-09
3.08357E-05,-4.03864E-11,6.82222E-11,1.88253E-09,-2.64185E-09,-3.66686E-09,7.84468E-10,3.88764E-09,-5.26553E-09
3.08717E-05,-8.19922E-11,7.05954E-11,1.9246E-09,-2.60618E-09,-3.76433E-09,5.55147E-10,3.93921E-09,-5.17389E-09
3.09076E-05,-1.20905E-10,7.35533E-11,1.96273E-09,-2.56649E-09,-3.85112E-09,3.37216E-10,3.98706E-09,-5.10049E-09
3.09436E-05,-1.4847E-10,7.84944E-11,1.99222E-09,-2.5241E-09,-3.91606E-09,1.34761E-10,4.02787E-09,-5.04735E-09
3.09796E-05,-1.59463E-10,8.57198E-11,2.0111E-09,-2.47991E-09,-3.96029E-09,-4.9468E-11,4.06162E-09,-5.01137E-09
3.10155E-05,-1.53525E-10,9.4412E-11,2.0209E-09,-2.43428E-09,-3.99614E-09,-2.14556E-10,4.09147E-09,-4.98505E-09
3.10515E-05,-1.35079E-10,1.03056E-10,2.02654E-09,-2.38717E-09,-4.04236E-09,-3.62004E-10,4.12269E-09,-4.95829E-09
3.10875E-05,-1.11736E-10,1.10121E-10,2.03495E-09,-2.3386E-09,-4.11756E-09,-4.96104E-10,4.16099E-09,-4.92063E-09
3.11234E-05,-9.17285E-11,1.14712E-10,2.05303E-09,-2.28894E-09,-4.23362E-09,-6.23833E-10,4.21085E-09,-4.86355E-09
3.11594E-05,-8.12393E-11,1.16906E-10,2.08562E-09,-2.23898E-09,-4.39159E-09,-7.54063E-10,4.27461E-09,-4.78208E-09
3.11954E-05,-8.25306E-11,1.17637E-10,2.134E-09,-2.18965E-09,-4.58109E-09,-8.96159E-10,4.35256E-09,-4.67551E-09
3.12313E-05,-9.3491E-11,1.18174E-10,2.19564E-09,-2.14137E-09,-4.78349E-09,-1.05826E-09,4.44376E-09,-4.54706E-09
3.12673E-05,-1.08714E-10,1.1944E-10,2.26508E-09,-2.09364E-09,-4.97781E-09,-1.24567E-09,4.54737E-09,-4.40259E-09
3.13033E-05,-1.21672E-10,1.2146E-10,2.33572E-09,-2.04478E-09,-5.14722E-09,-1.45987E-09,4.6635E-09,-4.24889E-09
3.13392E-05,-1.27187E-10,1.23215E-10,2.40182E-09,-1.99225E-09,-5.28413E-09,-1.69837E-09,4.79339E-09,-4.09191E-09
3.13752E-05,-1.23295E-10,1.22964E-10,2.46012E-09,-1.93345E-09,-5.39229E-09,-1.95534E-09,4.93857E-09,-3.93556E-09
3.14112E-05,-1.11891E-10,1.18938E-10,2.51044E-09,-1.86656E-09,-5.4854E-09,-2.22303E-09,5.0994E-09,-3.7812E-09
3.14472E-05,-9.79633E-11,1.10105E-10,2.55532E-09,-1.79117E-09,-5.58275E-09,-2.49327E-09,5.27355E-09,-3.62789E-09
3.14831E-05,-8.77843E-11,9.67113E-11,2.59878E-09,-1.7084E-09,-5.70348E-09,-2.75885E-09,5.45517E-09,-3.47322E-09
3.15191E-05,-8.67476E-11,8.03669E-11,2.64484E-09,-1.62021E-09,-5.86125E-09,-3.01453E-09,5.63514E-09,-3.31429E-09
3.15551E-05,-9.76357E-11,6.36403E-11,2.69626E-09,-1.52838E-09,-6.06074E-09,-3.25747E-09,5.80257E-09,-3.14843E-09
3.1591E-05,-1.19879E-10,4.93163E-11,2.75393E-09,-1.43341E-09,-6.29697E-09,-3.4872E-09,5.94707E-09,-2.97351E-09
3.1627E-05,-1.49965E-10,3.95932E-11,2.81704E-09,-1.334E-09,-6.55719E-09,-3.7053E-09,6.06118E-09,-2.78769E-09
3.1663E-05,-1.82707E-10,3.54997E-11,2.88363E-09,-1.2272E-09,-6.82457E-09,-3.91483E-09,6.14223E-09,-2.58879E-09
3.16989E-05,-2.12839E-10,3.67005E-11,2.9514E-09,-1.10953E-09,-7.08239E-09,-4.1197E-09,6.19296E-09,-2.37379E-09
3.17349E-05,-2.36303E-10,4.16983E-11,3.01825E-09,-9.78438E-10,-7.31762E-09,-4.32384E-09,6.22095E-09,-2.13864E-09
3.17709E-05,-2.50876E-10,4.82946E-11,3.08233E-09,-8.33651E-10,-7.523E-09,-4.53049E-09,6.23691E-09,-1.87869E-09
3.18068E-05,-2.56051E-10,5.41103E-11,3.14187E-09,-6.77748E-10,-7.69738E-09,-4.74145E-09,6.25247E-09,-1.5897E-09
3.18428E-05,-2.5245E-10,5.69985E-11,3.19478E-09,-5.15681E-10,-7.84454E-09,-4.95668E-09,6.27801E-09,-1.26924E-09
3.18788E-05,-2.41175E-10,5.52863E-11,3.23863E-09,-3.53254E-10,-7.97112E-09,-5.17431E-09,6.32111E-09,-9.17912E-10
3.19147E-05,-2.23461E-10,4.78881E-11,3.27105E-09,-1.95097E-10,-8.08426E-09,-5.39122E-09,6.38569E-09,-5.40014E-10
3.19507E-05,-2.00751E-10,3.43831E-11,3.29057E-09,-4.28282E-11,-8.18958E-09,-5.60393E-09,6.47207E-09,-1.4321E-10
3.19867E-05,-1.75033E-10,1.51263E-11,3.29756E-09,1.05898E-10,-8.28977E-09,-5.80977E-09,6.57742E-09,2.62775E-10
3.20227E-05,-1.49093E-10,-8.6242E-12,3.29492E-09,2.57054E-10,-8.38404E-09,-6.00768E-09,6.69656E-09,6.68277E-10
3.20586E-05,-1.26353E-10,-3.46674E-11,3.28805E-09,4.18682E-10,-8.46839E-09,-6.19845E-09,6.82275E-09,1.06608E-09
3.20946E-05,-1.10175E-10,-6.0038E-11,3.28398E-09,5.98593E-10,-8.53663E-09,-6.38422E-09,6.94842E-09,1.45344E-09
3.21306E-05,-1.0281E-10,-8.1474E-11,3.28979E-09,8.02078E-10,-8.58198E-09,-6.56729E-09,7.06581E-09,1.83311E-09
